8242,21902
2812,5228
1278,15951
3956,14260
12461,20214
2679,331
4179,5132
3491,19757
7966,20693
10424,12692
4443,21054
5212,11260
18221,20276
6806,17376
16951,19743
17340,17570
8308,15997
3435,18814
199,21821
9761,15961
3584,9504
9165,16193
10439,20760
11785,13423
5619,15566
1560,20776
14746,15236
4096,15670
7093,21527
3401,6132
634,13663
2802,10186
15473,18952
12301,19548
2461,11389
13385,16237
6292,20341
835,12502
15384,22100
2282,17121
12408,20810
15612,16890
197,10702
7332,11470
7355,20162
8687,13551
369,14471
1866,5663
983,12464
11920,10993
5011,22248
4283,17983
8068,18779
9848,16982
19231,21475
12837,18698
2160,4917
977,8883
11088,17603
5069,5278
187,18260
20462,11666
12464,7641
6308,15171
8230,21196
8327,15713
3070,11585
3533,15254
865,14677
8449,16073
4284,14491
16960,17598
407,10393
14641,15039
3070,22218
13873,22171
3731,17922
5382,6116
197,5843
1618,5333
5523,6490
12190,17030
3469,8972
8540,14192
17991,19672
6055,19558
9074,16895
2411,12356
12288,19757
1387,16787
5639,3832
2306,10669
3070,10814
7165,14063
2673,18906
4390,9764
12548,13737
1278,6361
3423,16277
9494,19128
12050,16119
3911,15742
12527,21079
9125,16283
14646,17402
3898,6342
13370,22429
11318,11833
6290,7735
655,10512
3252,4003
10799,20228
1450,19743
961,7325
13602,14409
22100,22110
13796,20925
1413,16932
13555,16431
10541,17369
11315,18062
2444,3965
11074,12408
2404,7641
8190,12635
2117,3004
7206,5972
1796,15567
2110,4062
16746,19347
3731,5863
9525,16895
10978,13776
2964,8916
11137,18167
13791,21863
7458,13517
12651,14650
18778,21088
15419,11579
8691,8807
19627,3615
3911,22248
6232,9525
3768,17147
1903,3171
1181,13173
19380,20029
3084,2374
4795,5943
8160,22390
715,20024
1377,11102
14205,18121
15785,19743
4744,13725
17222,19806
21867,16869
984,7051
11295,11500
5542,20565
4257,4864
16587,18056
14561,21569
3951,17495
4855,6038
2474,18974
7666,17860
2374,15644
2930,6812
8026,17778
4499,9456
4667,17569
15194,20380
15250,19308
4265,4760
5432,7641
2086,19382
12025,12745
3363,7670
4064,18722
9156,12772
10742,14948
1531,4211
9606,15427
8893,5503
9758,17778
11016,21658
10714,15076
6163,7018
10833,15155
8867,17960
8013,1418
10666,11538
12337,18906
17264,15435
12249,22208
5755,6829
3764,22208
9321,21523
17740,17121
9176,10122
6822,16015
3438,12960
7379,13104
17402,21033
16136,21394
6947,16869
5587,12371
9493,20435
14348,15020
9084,999
1078,18903
3857,18729
10945,11457
8160,14338
897,21132
4741,6746
297,11404
4195,18561
1597,2270
3994,12269
7800,11899
6402,20013
1730,17831
2797,18245
15951,22252
8821,12250
233,21301
2897,19002
6956,14702
2771,5460
5605,20771
6592,12011
5806,7974
2622,9618
11003,21392
14106,17510
4899,8601
1654,12283
365,11003
1746,22267
1149,21860
1123,7325
9164,17570
3901,22089
16618,21438
9441,14842
20625,21759
3222,3493
9972,10954
15215,9583
3136,3423
11541,16960
6802,15075
7558,20653
19306,12075
8316,15290
12018,14770
7735,19977
13533,18987
106,14340
14164,21323
2597,11667
6441,16093
4000,22403
2280,12648
2732,15073
7439,7776
493,7452
12456,18170
4726,10919
8677,3094
8316,16791
5241,14978
1901,13458
4409,16980
454,9551
4716,19461
3963,2965
32,7347
8991,20088
11341,20917
8765,11277
4382,19069
20095,20116
326,16291
4881,6654
5489,14848
6357,20380
983,3805
10034,21242
481,22186
5358,1315
400,7571
3465,3529
8843,17740
6738,14823
562,14882
10408,17328
13712,22136
20383,21317
187,8372
5577,13776
2584,11815
5323,21445
8139,8930
12106,13294
4534,7015
10440,7213
5777,20798
8700,17220
5013,9803
12789,21740
11644,20823
17632,21284
4726,11355
307,1312
4552,8352
11415,1485
6210,19031
1387,8263
1067,6858
9241,15052
406,7195
16022,21921
8615,14497
1282,13416
4222,21680
10725,11757
412,22110
7410,11050
12743,20810
8993,20506
7061,21813
2195,8916
11710,14799
3142,16236
14660,17527
482,17323
20271,20937
17370,21277
9603,17098
10547,12048
7005,8531
15770,19131
679,5897
285,15648
12186,17860
14497,14759
7328,17455
9907,19397
6720,19908
8012,8993
7710,13790
7087,15057
6009,14241
9659,16627
12936,14862
15416,18869
2978,15317
9001,21497
7460,2736
9525,14597
3892,11804
18971,21708
9812,19792
18595,20990
8740,19347
7663,17388
7491,15065
20217,21251
14862,20439
5495,8061
8902,10528
14720,2710
8348,17986
15606,15714
20278,12252
3200,12892
2943,12982
1952,9810
406,8921
9142,7975
9679,20174
10581,22066
2059,3828
18464,14480
697,11422
7222,19653
12446,18410
9255,16828
550,7853
666,9342
1634,20930
17685,18155
720,9563
2173,13712
10458,14664
17268,21505
701,2961
103,827
13297,18146
10479,15593
15236,17402
14531,10129
17028,22070
13562,21404
4453,11059
7467,10379
3599,11443
4888,6188
8087,21817
15236,19289
504,3067
4941,17088
11756,12254
1901,6993
1007,3097
16017,9291
13294,14106
15151,20342
6342,6832
6926,7383
2323,14765
6673,13726
4233,6945
3994,13418
1293,16972
4536,7710
9367,11332
12831,14683
840,15785
1741,18207
18718,14502
4643,14323
19856,21963
8777,16019
3476,9494
13352,20068
11315,17325
2964,12701
157,7735
1806,19386
1424,17790
2937,22261
4516,8790
21231,12098
18783,14480
9911,1368
19794,20054
4043,14533
7703,5632
10789,14497
5318,14192
4461,8014
8001,19515
9949,18054
2355,16524
660,9561
3300,12424
5110,19225
4352,18988
14379,21496
9949,18645
9866,17575
6067,9109
2081,21930
10973,19922
4267,15714
1765,20528
7357,15878
8303,18688
3303,16588
13505,21907
701,12521
19583,22389
2078,6473
2377,5683
701,5667
15713,16680
6308,13294
18056,8095
4147,19501
4818,8271
16050,18762
5551,16279
6116,10379
3805,3211
789,9928
13188,15150
130,10912
12692,15714
3894,17517
2418,8551
1181,4188
308,5503
5064,21659
13007,12631
15209,14528
12573,17632
12139,14010
5179,7983
361,21110
21241,21367
165,2271
10264,18337
8218,9059
2759,3797
113,3932
10995,16336
13189,17545
17707,19037
945,1319
2774,14295
13085,14948
4429,7873
6802,10783
21272,22450
3650,5307
2315,9363
9968,1761
8687,19368
5552,17363
21254,22008
11903,13557
10554,19275
3342,9663
12283,15090
9275,11938
6331,20493
21211,19477
13813,21590
3103,18624
7108,6625
12831,20073
7379,17220
7371,17048
12633,16618
2805,21740
7170,7762
4621,8539
2444,7735
5,945
2666,5551
5212,4897
3524,4275
18645,20276
2420,7078
12648,9188
11488,17909
3740,20644
6703,19743
3837,18056
3891,8712
1662,19228
7456,12102
6499,17490
1936,2386
9342,14319
16324,17762
8160,8452
20246,20992
1123,3046
6818,6839
9363,14770
12586,19808
4023,15119
21866,15371
11244,7467
405,16466
2059,2776
5951,12169
15078,15381
12614,20589
193,14383
9911,15003
11444,16442
3449,17898
7015,19515
18261,20074
11609,14093
5232,5456
19672,21399
655,12735
5135,22110
1374,13578
8389,9525
14506,18149
1569,12193
17586,18688
14997,19104
881,20560
6059,20493
613,9727
16960,17535
567,11004
1166,17142
2455,4549
9709,21120
3148,8357
15303,17523
14497,10426
14531,18819
1149,21251
11131,17816
12657,20640
813,17392
3672,22171
270,17384
4191,13758
962,15841
304,2518
1303,17455
9319,15918
8026,12261
2450,14189
5300,21889
4191,16208
7454,21338
7765,17145
11564,20595
16978,21033
12749,8112
13213,14696
3547,19946
5287,5412
5379,7210
4003,12209
13525,15130
5297,9447
2644,15317
8216,20770
7785,14791
2040,3526
8267,10384
13600,19574
3650,10948
15122,17659
3959,11967
18379,21335
17747,21661
8664,17502
20135,7556
9606,19667
1401,3290
2208,21631
8539,9608
17863,18866
5948,10395
1726,15780
19346,19488
1509,10734
17694,21729
11970,5923
16191,21133
11514,2010
10442,7897
510,3870
7050,12492
16785,10710
13432,21034
7487,9774
19092,19404
3077,11775
1123,9625
3973,21302
8883,16119
14190,20559
11,20092
4987,12276
4323,17350
13399,20839
16105,19964
4856,7274
2085,4502
2442,20435
927,16560
22374,16741
5634,13537
2973,19803
1315,16819
509,12601
9972,11332
3902,5778
3994,14778
426,17014
768,22066
4386,21579
8482,18979
10424,18597
14253,18508
7963,9870
12482,18223
4372,21513
12980,10013
15611,15073
22464,1987
2776,17904
5518,13361
9294,12641
10614,11045
1232,13644
9125,16866
6264,16869
7435,14433
15970,9496
9551,15459
9912,21922
14340,16623
8586,20411
5748,10208
19862,17056
12740,19347
2337,9109
13584,19667
7364,10007
1329,19625
592,6422
3207,3606
1744,14502
891,8609
12749,4176
1853,14867
1357,2922
983,9203
9653,17685
9968,7892
2160,19621
128,9936
7983,14252
1049,5636
759,10249
5518,17544
5861,11565
8312,9759
5887,14359
15258,21057
11307,20046
1193,15519
3627,21751
12812,16431
405,5458
19705,21436
10880,17685
4804,19501
4099,12640
2596,8302
11067,21811
6540,10393
10368,13929
789,16870
930,2043
15878,17439
16095,16777
2284,10379
6382,19778
5099,7138
19341,21627
11451,15673
2840,12286
5314,21949
15362,21646
20252,21343
2805,2981
11117,12814
11970,10860
1391,10319
793,14260
6043,18520
9138,10106
5212,15236
5639,20753
1583,7641
4818,21078
6441,9525
20246,11411
781,22102
2169,21955
12812,22385
5630,19992
4767,17495
1654,2311
1126,11248
364,10873
4201,19573
6624,18177
5098,8857
3223,11507
6086,10269
15615,8139
8309,18613
12691,19582
3672,14272
12534,21993
22251,14276
738,5678
20278,11127
9643,8633
15207,20092
11643,13888
2732,19801
15714,21922
13557,16643
5943,21729
10259,18977
6731,14458
15475,21721
369,2825
7368,14098
2890,15162
2084,17254
3608,18410
7735,12580
3077,19820
7945,21545
1366,14186
9314,12759
2113,18010
4509,14650
2233,14565
2224,14547
18002,21144
1330,3382
3221,18688
16106,7089
19231,22278
3451,9659
2533,4296
8505,16106
12390,21784
14547,16071
11228,15134
15625,4864
11585,10129
10041,14790
13205,10089
2104,12693
5476,21448
4689,7456
5458,8765
16403,22024
4909,12461
5299,8158
4334,20212
2284,17384
6991,19053
14580,17338
5428,15545
5116,10808
22100,13866
12576,20601
1354,5394
8188,17567
199,14202
5577,10648
10923,11273
1529,10694
3218,7250
20418,17517
7460,8763
2196,22072
10344,18678
2847,3691
17608,17348
562,15644
6857,12097
7707,22393
14402,12462
19437,21671
583,3160
7354,18257
10216,9816
2442,6441
9438,18183
7225,11050
7550,12500
5475,19198
21538,16203
6376,6752
8246,15668
20924,21729
2535,2561
328,6065
5686,11146
4064,7502
15236,19063
9363,18422
9363,21721
5692,15078
22100,20745
701,21639
9939,18336
4763,14660
701,21981
11209,15626
11145,16458
3009,10882
5064,18359
2096,18553
12280,11657
19582,21518
4204,18903
754,14497
12276,11277
14219,17581
20008,22338
14164,10286
11691,19777
4826,5979
16137,12194
11657,15570
7196,22116
1087,21473
2085,8718
3735,9696
11137,13922
15177,14181
9210,11543
13228,20276
3814,19757
1017,18677
9053,16698
8770,19877
1501,17988
1790,11502
16895,17376
5896,12353
12911,10017
1156,10234
138,11712
133,10926
2235,3905
1988,6782
8519,13300
16741,17866
865,17762
4484,17860
15102,20824
8299,17542
14497,20433
5821,7357
5273,7163
5010,7606
1943,10182
14280,10379
12515,18007
6476,19778
7195,6397
3777,12579
12401,22304
12351,18808
4879,16246
3316,5237
6222,18655
6222,21729
5486,7320
4012,19873
15745,19961
1286,1799
15647,22166
10241,16960
12185,14946
13188,18300
5578,7949
13098,13790
150,14377
7619,16492
6383,11323
1720,13380
20322,20383
9994,19448
9128,9930
18343,19541
9987,18856
6701,18984
10463,18350
4296,18439
5458,9745
2114,2126
7319,7659
9160,21103
11821,22437
365,21922
8993,9729
2075,3432
6660,9725
9319,10749
16618,17983
909,2514
10306,5322
17,1626
774,2219
3722,15475
1593,20807
3103,7606
15839,10129
3302,15976
854,19726
1094,1694
5351,19817
14264,6474
8245,20424
390,6226
7749,9241
3798,6422
9019,16608
407,17846
2499,9486
2068,10231
4212,11718
4499,19137
7704,14338
3300,17799
1828,13370
1248,15841
983,19820
2496,3520
16741,19634
12040,18522
8429,18689
12292,16977
6456,20809
4907,6121
15045,16809
6806,22265
1886,18583
11228,19877
2355,14497
16001,16938
12247,16093
6040,12183
3579,17523
19786,21146
12592,21054
5307,6829
18097,21172
5737,10833
3700,19990
6018,21721
17299,21354
2018,7668
18351,21812
183,5460
2798,4082
1368,4063
7067,17459
4656,9377
402,3469
8120,19830
10715,22201
3402,4677
1458,10042
10843,11296
5634,17079
1891,19743
44,18539
49,10210
213,7431
4185,11388
760,16079
9106,15531
12490,20566
17386,20744
18512,19388
2557,9816
183,22010
12013,17296
11774,12991
4036,21729
17583,17518
7869,15195
3242,16866
17750,17860
14497,16806
14271,16973
8963,6081
3613,5663
8434,15472
10461,22311
6473,19347
17221,17549
10065,11323
956,4536
4760,19022
1950,2505
7166,19529
2104,18534
15600,21305
6846,16306
12464,15951
3309,20503
15018,16053
4397,5335
4839,12936
10208,10534
6603,6621
3964,15894
21047,20032
1658,17189
11054,17574
4784,18886
5371,22077
9594,18527
3689,13713
3073,21231
3015,7452
2773,5513
15755,8664
12150,12548
5137,19368
10498,8925
8729,20180
5439,7655
7015,18066
8531,13029
9744,21623
4738,13551
2958,3269
8482,18778
1761,12283
11971,12965
9309,9069
2864,20516
4153,12000
20435,20823
2323,15237
2442,10065
2930,16938
5819,13012
12500,20758
7178,10118
4168,8791
20375,20601
18866,22421
8387,20042
8977,13602
6358,7308
8524,8897
9746,17707
212,10284
3231,7979
3938,11913
9628,18227
17221,22421
4714,5285
2840,20597
20135,13264
7919,8062
7388,8001
5010,19621
3839,21838
17726,14918
1024,21758
3354,15979
3499,14082
15612,17419
6396,15512
9294,20539
8306,11904
10445,18301
10641,22240
3741,17176
7948,19011
9165,13122
109,21931
12025,21681
704,15265
6358,17190
19395,20350
3697,5932
8240,15021
2224,16615
4040,20827
14780,15878
21231,6160
10426,20465
14928,14929
4465,5097
8300,19511
15928,16336
3300,4484
5132,9528
8151,11911
14746,20892
9949,12740
7195,15560
10670,17871
5619,19222
290,21546
6130,16400
5384,13296
14796,19307
5715,6666
3735,7379
15128,19346
5535,6839
4334,22032
8054,15839
94,14181
12541,16809
9176,17598
6562,11771
5518,11213
12526,8664
5496,4273
2316,18990
15363,21491
4110,18138
9629,21491
2856,17374
6573,20210
14209,14561
331,12557
7150,13163
12459,17501
19026,20335
6721,19063
14091,15298
4283,10040
5168,14641
11759,21196
8267,21195
3154,9035
9755,14624
2471,3906
5797,11114
6654,15396
14659,14597
2806,21739
1391,6160
21665,21606
2532,5165
13327,19816
8883,13892
1531,4003
20135,12150
15174,16977
8718,12459
14619,22293
14186,17324
389,398
9348,11112
14683,17045
12762,17631
4750,9423
6802,8932
6915,11968
3735,14677
15111,20291
679,2981
13275,17172
3752,9606
18805,21351
17089,19277
5458,19432
17460,18553
1949,10238
724,20173
7379,8813
11992,15632
2044,8351
11361,7851
10703,18438
12130,12463
6069,15951
8139,19870
9319,22012
1773,14694
3197,13573
4718,6466
3029,18100
11905,16990
7842,18612
1948,3352
9458,14879
2740,7093
14584,17866
2596,11562
11683,15476
4063,20128
4808,15735
20206,19731
2149,8134
9743,16966
1205,18482
1639,3499
9898,5531
10663,22196
5340,17833
12812,10395
5361,20153
8568,16091
10783,20566
822,18149
5848,8985
1273,14109
2200,8305
7870,20752
6213,10499
13211,20387
12185,1273
4546,22433
1508,9784
4502,9939
11347,15592
8740,8883
15934,19436
568,9813
7132,8353
1050,15289
4579,16895
754,21033
6314,7563
5178,13562
479,12075
6719,13327
7467,8232
3465,10443
3094,22179
7879,19113
4884,20937
12353,19992
16122,20276
13434,20922
16032,19347
16960,22109
4000,16777
11953,21253
17811,20495
4192,16291
6223,6469
2960,3608
1007,15821
7480,11430
7460,12622
14513,18216
20122,21511
21196,21545
12071,16432
2449,3170
16198,19347
14804,16431
3242,20276
17401,19448
20856,19135
7664,19051
5943,9241
14497,19500
5318,21708
5981,22316
6045,13095
6164,16091
1196,16190
4663,7135
9253,14650
16689,19743
4751,8795
20244,21518
12420,16608
14791,19509
2628,17062
7926,12704
2284,17376
6083,16208
9992,17632
19584,21301
6220,10072
11719,17849
4751,15332
2151,14988
10814,22110
6907,3227
14317,16149
1886,17126
1806,14799
5432,18655
3973,16490
3158,14723
15784,20385
18906,21659
4453,18120
8700,12523
10772,22171
4907,15632
8455,10849
4738,12593
11920,17721
1401,3253
9579,15134
332,18612
2516,8663
12851,22208
4045,8038
132,19013
1964,9506
715,20621
2596,15531
6189,20513
4402,19263
2455,6040
11228,17758
17866,19757
6983,13899
2280,20232
2442,8790
1149,10500
5495,21385
6045,21367
364,8470
16034,7029
1263,7325
18266,21409
14205,17962
8139,16866
13535,14328
4328,11332
10252,14754
4457,8936
20209,22214
10417,19136
2104,11410
11340,22162
3735,16261
19943,20810
4325,12111
3257,4579
12589,22380
12068,7537
17541,20202
1209,11352
133,10426
19846,21351
3878,9678
9404,13879
19653,21672
3027,16035
15236,16977
7917,18052
13005,21491
9982,7703
13917,18607
10005,18580
12270,10885
14031,17694
14156,15799
8711,15634
647,20848
9176,10775
8554,20490
11193,21325
213,4253
3291,8554
827,1136
2104,16052
21462,21616
8762,14266
18015,19513
15475,20200
10590,10039
11704,16467
16799,17220
542,16809
3526,18207
1325,9035
7600,17455
8278,18285
3783,6618
12783,7091
3838,22435
6083,17362
20179,21890
8572,22438
2396,12245
7799,10210
2195,17518
3070,6402
2873,15354
15228,18537
2767,18887
1535,21384
6169,19980
3590,4042
4038,13802
13899,15745
1624,17066
12356,12562
17647,18304
15677,21271
14176,15315
4300,12055
878,15072
1283,8068
47,5207
6686,15403
6876,22011
11559,21662
6141,13600
7848,14067
14981,17878
14677,19795
17646,5510
11177,12740
5804,9143
13079,14692
14383,20592
6039,18075
5748,13212
4304,15391
7983,21438
17599,20902
14003,16468
9363,20337
2151,9759
5211,15303
3420,10515
7236,5986
14992,19329
4927,17849
6133,7765
1964,18536
5137,14252
12987,15098
9968,1003
20233,21693
11372,18464
6615,22338
3043,6696
5977,12072
7919,11329
14049,21088
3349,12445
5615,22132
14213,17478
7580,15342
8907,20376
4296,11977
1859,3265
4978,20679
13441,17384
2104,3154
4429,8360
205,227
1272,21784
12640,20711
5931,12993
937,10785
7171,21179
7088,19358
3526,16015
6427,5030
227,13981
9050,10318
6054,16711
3047,11091
4696,12248
4211,16972
12193,10566
4059,15746
2075,11034
13185,21639
22405,17460
17480,21915
5303,17707
507,5246
4547,13594
2856,17221
16895,22171
548,5543
159,9125
12250,14690
3497,14929
8115,17892
2825,17428
304,22222
1996,2950
14650,19808
9263,16128
2424,12200
17299,18906
2355,14444
637,13910
9224,14260
14407,16609
3892,9319
6781,16835
15052,19573
12135,17631
2444,22168
2422,16895
16854,21772
8221,13948
13676,21269
4271,6220
10133,22160
15615,15531
7467,19347
1793,11947
8168,20336
5198,5229
811,11663
9886,15789
1574,7376
15978,21555
7086,16668
9347,13351
16978,15236
11017,12414
2565,13719
3434,3801
5588,19890
4204,6552
8999,16880
17328,10875
5275,11158
6497,10427
3630,10997
2764,22171
2710,9515
8301,16895
3388,21146
2544,7880
2254,7125
12411,3278
20388,18418
2232,8558
21569,21740
11273,11436
4116,22030
1003,5874
2087,6950
3120,11514
2532,1618
526,10499
2920,17873
3138,16181
14181,14929
17386,18589
7785,19384
14577,14790
1356,20011
3838,8204
15531,20276
10500,12227
9689,19128
5228,15535
12524,20586
13323,14400
9600,17856
11629,14852
4096,11185
14815,20277
22418,17940
2040,18739
17244,20244
5854,17264
5361,7320
10347,16023
6867,6936
13726,13153
4502,9525
12075,22104
897,15868
15096,20976
2335,6804
3616,21365
6445,18928
32,9839
16650,15868
15239,10426
16731,21094
7964,21339
15362,15216
356,9104
9319,20343
4343,14768
620,18966
4099,17695
4429,6280
478,992
6357,10300
8120,20744
3743,22378
9969,12386
14509,17190
15301,15980
4559,20117
5049,9961
9839,20132
3965,21659
7101,19270
4109,11102
16201,9992
16757,21643
19037,20396
12563,15697
9010,15815
20073,22400
6674,13608
8533,12305
9471,2625
672,2080
8896,15174
9176,17535
17023,18459
783,13208
4835,16933
614,12993
6301,16257
3691,20758
12461,18850
6391,16845
18976,20521
6741,21408
1103,19645
7197,14782
16050,18615
4569,6396
347,1710
4728,6903
11402,8131
8734,16994
10794,13908
1705,8255
2043,22025
9248,6735
5952,15290
8546,13520
13602,20864
11430,21254
303,6154
7951,22436
1779,19065
5799,6318
7381,19124
5955,15212
2059,12065
3499,16470
12554,16367
752,12113
5020,6794
13095,14497
5553,15531
1957,10238
11332,17691
2604,22171
11151,17128
4474,18413
5077,17560
2562,21260
2994,7449
20192,20601
8134,14516
2750,14249
1269,4287
18906,21573
9892,9319
15863,15195
333,3955
10754,18864
4051,8477
7126,18206
19483,21708
1205,18655
14865,16177
9209,16436
6185,10043
496,19628
3835,15867
1827,5891
15236,16999
8505,12001
19743,21212
8790,15174
11498,20435
4605,18762
4519,11412
14039,10747
8825,19177
16427,3674
21926,20414
9759,22052
5019,19623
2133,6728
356,6202
1721,3610
12573,20443
4985,7863
6597,18270
4314,6962
2664,15430
14229,21020
6608,18126
13645,22401
1327,3487
227,5422
4077,5165
7198,13038
187,1377
8962,13058
3553,17769
5379,13300
1126,20516
8505,12739
19747,16368
240,20067
5049,9471
16437,21175
187,20837
14451,21468
729,17229
5203,19759
19911,20415
2664,8275
2977,20731
9023,17152
21224,21902
15110,17866
3268,13626
6185,21803
20462,11193
12300,14628
4076,16663
11125,19483
8894,14272
82,7422
5373,19645
5206,11340
5322,17581
2075,4437
20354,17873
4742,19511
3270,16994
22385,19022
15338,18904
1587,15719
1096,18693
10783,5632
4042,10379
3073,3735
2658,9392
12645,13484
5208,13735
8062,18539
12204,15742
1568,19677
5904,293
839,6706
5385,13751
19858,21510
8417,19859
7921,21431
11560,9566
6552,17455
9276,12892
2068,16560
672,9936
2967,14497
1620,17633
8216,13742
3921,16052
14084,6741
17922,6920
2278,13866
2868,11603
16203,20624
3713,7972
19777,11376
12783,15475
11756,15236
3956,12972
1891,14497
8271,21012
5029,7364
4993,15531
3382,17694
8972,16692
11525,6621
9401,19121
2874,16122
3009,15258
1654,9319
10105,14335
4337,10379
10857,5972
5523,10518
9669,17818
2454,14428
1312,4256
16328,21652
6293,20819
6247,13411
3073,5432
1586,14497
5730,21631
1814,18569
5339,16023
17116,17359
9571,17612
5003,11514
4720,10995
16375,9816
20037,21324
5899,17558
11911,16124
13742,21212
4559,14439
8348,19707
2389,6399
1500,15785
1598,3993
15606,20417
10767,1462
8443,15162
1626,4914
551,3514
11341,10110
10082,10087
12484,14025
12874,12907
3798,18949
16574,21729
12875,20965
19648,7165
2942,20586
3733,16902
15150,14509
1123,5093
13406,19135
5339,8145
6160,15476
1485,5406
430,7240
10725,20995
514,10578
4359,14161
20334,17056
1948,2989
474,11103
2214,13537
1247,9651
2991,18641
5516,12648
21189,9287
6612,13352
9970,11977
19992,21740
9294,19743
5740,8258
22282,3636
1123,10445
12031,21561
3070,18224
4025,21076
4534,16618
701,21033
760,21289
95,4188
2167,8327
2115,17490
5031,19245
7664,14490
9104,12071
10664,20415
4382,15046
8190,18700
10412,16664
8852,20261
7565,17123
1408,16257
9273,16052
11112,18887
8185,9273
6046,13966
8482,11804
5817,21815
6806,13415
4077,18167
16406,6962
983,12937
17639,18090
10005,12967
3218,8129
5778,21616
21399,22147
12965,16779
1275,2610
904,17540
19035,21676
3975,11308
289,8197
961,16866
2245,3110
14868,21955
15430,16874
9525,16615
4477,8151
1168,10630
8505,16587
8361,16236
21136,18206
11020,19347
15338,19572
1823,11043
4190,19654
8869,17783
12037,15644
5239,16856
13822,17549
2023,6396
573,18800
1047,3735
1443,6823
4527,18624
19495,13798
11606,19595
9504,17984
3117,20339
2365,11921
4057,293
5335,6156
834,5375
2013,17502
9893,19757
16427,20200
1094,1969
11850,21274
14396,21955
9813,20889
3263,10810
2442,9125
1817,6154
4022,13264
1779,17599
3906,14633
5183,10947
620,17172
2112,8603
8932,10017
3748,4478
14439,18285
2930,9578
333,10118
3097,3584
6204,7050
7736,10807
7012,13746
1831,20528
6275,17377
14703,20037
2377,7680
9077,16957
